26536,DJ Esco,How It Was (feat. Future),265,135.13,0.202,Hip-Hop
26537,Red Fang,Wires,343.307,135.15,0.302,Alternative
26538,Edvard Grieg,"Concerto in A Minor for Piano and Orchestra, Op. 16: II. Adagio (attacca)",378.92,135.15,0.0332,Classical
26539,Icy Narco,OtherSide,174.06,135.15,0.0947,Hip-Hop
26540,Flatbush Zombies,Good Grief (feat. Diamante),271.267,135.15,0.398,Hip-Hop
26541,Nobuo Uematsu,Blue Sky,44.773,135.16,0.0789,Anime
26542,Yussef Kamaal,Remembrance,540.547,135.16,0.491,Jazz
26543,Travis Tritt,Ten Feet Tall & Bulletproof,210.907,135.16,0.905,Country
26544,Mike WiLL Made-It,Nothing Is Promised (with Rihanna),170.752,135.16,0.143,Rap
26545,Arctic Monkeys,Old Yellow Bricks,187.133,135.16,0.75,Rock
26546,Antonín Dvořák,"Rusalka, Op. 114, B. 203, Act I: I pěkně vítám (Live)",141.933,135.16,0.241,Classical
26547,Erik Satie,Six Gnossiennes: No. 1,201.6,135.16,0.0681,Classical
26548,Harlem Jazz Guitar Quartet,Jazz Brunch,64,135.17,0.679,Jazz
26549,Wayne Hancock,Thunderstorms and Neon Signs,222.467,135.17,0.556,Country
26550,The Kills,Hum For Your Buzz,197.998,135.17,0.193,Blues
26551,Ludwig van Beethoven,"III. Rondo. Allegro from Concerto in D Major for Violin and Orchestra, Op. 61",560.16,135.17,0.28,Classical
26552,Band Of Skulls,Death By Diamonds And Pearls,192.933,135.18,0.487,Blues
26553,Houndmouth,Sedona,239.88,135.18,0.249,Rock
26554,Mike Oldfield,Nuclear,303.987,135.18,0.329,Rock
26555,Ludwig van Beethoven,"Symphony No. 5 in C minor, Op. 67: III. Allegro",282.067,135.18,0.246,Classical
26556,Kaivon,Touch (feat. Pauline Herr),227.556,135.19,0.264,Electronic
26557,Alan Jackson,He Lives,182.32,135.19,0.422,Country
26558,Ella Fitzgerald,People Will Say We're In Love,194.333,135.2,0.348,Jazz
26559,Wolfgang Amadeus Mozart,"Sonata No. 13 in B-Flat Major, K. 333: I. Allegro",422.587,135.2,0.363,Classical
26560,Corrosion Of Conformity,Albatross,320.333,135.21,0.51,Rock
26561,Philip Glass,Glassworks: VI. Closing,357.6,135.21,0.145,Classical
26562,Burial,Archangel,238.427,135.22,0.512,Electronic
26563,Ella Fitzgerald,What Are You Doing New Year's Eve?,212.107,135.22,0.288,Jazz
26564,Pink Martini,Storm,179.04,135.22,0.204,Jazz
26565,John Michael Montgomery,Life's A Dance,188.84,135.22,0.652,Country
26566,Key Glock,Big Glock,145.213,135.22,0.601,Rap
26567,Grand Funk Railroad,Aimless Lady - Remastered,209.493,135.22,0.932,Blues
26568,John Michael Montgomery,Life's A Dance,188.84,135.22,0.652,Rock
26569,Key Glock,Big Glock,145.213,135.22,0.601,Hip-Hop
26570,Somei Satoh,Birds In Warped Time II,624.867,135.23,0.034,Classical
26571,Frédéric Chopin,"24 Preludes, Op. 28: Prelude in D-Flat Major, Op. 28, No. 15",334,135.24,0.0728,Classical
26572,Jimmy Eat World,Sweetness,220.027,135.25,0.656,Rock
26573,Andrea Bocelli,Con Te Partirò,250.984,135.27,0.302,Classical
26574,Frédéric Chopin,"Nocturne No. 2 in E-Flat Major, Op. 9, No. 2",232.24,135.28,0.0735,Classical
26575,Howard Shore,May it be (Arr. M. Sheeran),225.373,135.29,0.0812,Classical
26576,Wolfgang Amadeus Mozart,Canzonetta Sull' aria,182.64,135.29,0.228,Classical
26577,Gustav Holst,"The Planets, Op. 32: 4. Jupiter, the Bringer of Jollity",467.5,135.3,0.288,Classical
26578,Foo Fighters,These Days,298.267,135.31,0.215,Rock
26579,The Beatles,The Ballad Of John And Yoko - Remastered 2015,179.48,135.31,0.962,Rock
26580,Nobuo Uematsu,"Not Alone (From ""Final Fantasy IX"")",239.88,135.32,0.163,Anime
26581,Nobuo Uematsu,"Not Alone (From ""Final Fantasy IX"")",239.88,135.32,0.163,Classical
26582,Good Charlotte,Girls & Boys,183.493,135.34,0.608,Alternative
26583,Miranda Lambert,Things That Break,227.667,135.34,0.459,Country
26584,Drake,Houstatlantavegas,290.791,135.34,0.406,Rap
26585,Steve Miller Band,Come On In My Kitchen - Live,210.2,135.34,0.617,Blues
26586,Pyotr Ilyich Tchaikovsky,"Swan Lake, Op.20, Act IV: 29. Finale (Andante - Allegro agitato - Alla breve - Moderato e maestoso)",400.493,135.34,0.0722,Classical
26587,Drake,Houstatlantavegas,290.791,135.34,0.406,Hip-Hop
26588,MAXIMUM THE HORMONE,Rock'n Roll Chainsaw,208.36,135.35,0.759,Anime
26589,Sheena Ringo,意識 - 戦後最大級ノ暴風雨圏内歌唱,185.893,135.36,0.632,Anime
26590,The Voidz,The Eternal Tao,223.633,135.36,0.635,Alternative
26591,Otis Redding,Tennessee Waltz,171.92,135.36,0.477,Blues
26592,Weldon Irvine,Morning Sunrise,199.32,135.37,0.54,Jazz
26593,Brad Mehldau Trio,Since I Fell for You,656.213,135.37,0.152,Jazz
26594,Kenny G,Songbird,303.253,135.38,0.109,Jazz
26595,Chick Corea,Spain,590.867,135.38,0.481,Jazz
26596,Carly Simon,Nobody Does It Better,212.667,135.38,0.338,Rock
26597,Aretha Franklin,Ain't No Way,254.4,135.39,0.232,Blues
26598,Nobuo Uematsu,Countdown,50.6,135.4,0.0383,Anime
26599,Fredrika Stahl,Où veux-tu aller ?,211.16,135.4,0.805,Jazz
26600,Ludwig van Beethoven,"Symphony No. 8 in F Major, Op. 93: III. Tempo di menuetto (Live)",354.093,135.41,0.166,Classical
26601,Johann Sebastian Bach,"St. Matthew Passion, BWV 244, Pt. 1: No. 20, Ich will bei meinem Jesu wachen - So schlafen unsre Sünden ein",318.027,135.42,0.16,Classical
26602,Wolfgang Amadeus Mozart,"Cassation in B-Flat Major, K. 99: VII. Allegro - Marcia da capo",349.533,135.42,0.298,Classical
26603,Three Days Grace,Right Left Wrong,236.693,135.43,0.307,Alternative
26604,The Who,Substitute - Single Version,229.04,135.43,0.76,Blues
26605,Steely Dan,Reelin' In The Years,277.267,135.44,0.766,Blues
26606,Phish,Roggae (Live) - 7/22/17 Strawberry,630.8,135.44,0.412,Blues
26607,The Strokes,Gratisfaction,179.2,135.44,0.709,Rock
26608,The Black Keys,The Wicked Messenger,238.213,135.45,0.315,Blues
26609,Fall Out Boy,Grand Theft Autumn / Where Is Your Boy,191.373,135.45,0.72,Rock
26610,Robert Schumann,Davidsbündlerltänze Op.6: XIV Zart und singend,122.987,135.48,0.0541,Classical
26611,Kari Jobe,I Am Not Alone - Live,333.053,135.49,0.197,Alternative
26612,Chris Robinson Brotherhood,Glow,290.36,135.49,0.543,Blues
26613,Yuki Hayashi,From Me to You,81.667,135.5,0.133,Anime
26614,XXXTENTACION,going down!,115.194,135.5,0.525,Hip-Hop
26615,Alabama,Close Enough to Perfect,213.133,135.51,0.441,Country
26616,Freddie King,Ain't No Sunshine,200.2,135.51,0.452,Blues
26617,Sarah Reeves,Just Want You,272,135.51,0.224,Rock
26618,Trans-Siberian Orchestra,Queen of the Winter Night,191.587,135.51,0.213,Classical
26619,Joe Henderson,A Shade Of Jade - Rudy Van Gelder Edition/2003 Digital Remaster/24 Bit Mastering,428.2,135.52,0.602,Jazz
26620,The Bloody Beetroots,Irreversible (feat. Anders Friden),185.333,135.53,0.114,Electronic
26621,Nobuo Uematsu,Unknown Lands,144.733,135.53,0.238,Anime
26622,Microwave,Vomit,176.88,135.54,0.245,Alternative
26623,KAYTRANADA,GLOWED UP,298.027,135.54,0.428,Alternative
26624,The Doobie Brothers,Jesus Is Just Alright with Me,274.533,135.54,0.733,Blues
26625,Jóhann Jóhannsson,Cavendish Lab,151.217,135.54,0.0724,Classical
26626,KAYTRANADA,GLOWED UP,298.027,135.54,0.428,Hip-Hop
26627,Rainbow Kitten Surprise,Seven,225.413,135.56,0.194,Rock
26628,David Lee Roth,Just Like Paradise,243.28,135.56,0.376,Rock
26629,Pyotr Ilyich Tchaikovsky,"Swan Lake, Op. 20, Act III No. 19a, Pas de six: Act III In the Castle of Prince Siegfried: A Ball at the Castle: No. 19. Pas de six: I. Intrada: Moderato assai",152.8,135.56,0.331,Classical
26630,Jacques Offenbach,"Les contes d'Hoffmann, Act II: Pourtant, ô ma fiancée (Live)",146.64,135.56,0.0374,Classical
26631,Steve Earle,Meet Me in the Alleyway,265.76,135.57,0.765,Country
26632,Buffalo Springfield,Pretty Girl Why,147.333,135.57,0.776,Blues
26633,Olivier Messiaen,20 Regards sur l'enfant-Jésus: XI. Premiere communion de la Vierge,458.493,135.57,0.0358,Classical
26634,Metronomy,You Could Easily Have Me,187.16,135.58,0.727,Electronic
26635,Boney James,Hold On Tight,304.653,135.59,0.781,Jazz
26636,Eric Whitacre,Water Night,316.427,135.59,0.0309,Classical
26637,Langhorne Slim,The Way We Move,168.76,135.6,0.759,Alternative
26638,Travis Tritt,Ten Feet Tall And Bulletproof,210.973,135.6,0.919,Country
26639,Langhorne Slim,The Way We Move,168.76,135.6,0.759,Rock
26640,Red Hot Chili Peppers,Strip My Mind,259.333,135.6,0.262,Rock
26641,Arnold Schoenberg,"17 Piano Fragments: No. 3, —",200.8,135.6,0.0857,Classical
26642,Franz Liszt,"En rêve, nocturne, S. 207",154.4,135.61,0.0386,Classical
26643,Jon Hopkins,Vessel,281.693,135.62,0.428,Electronic
26644,Fatboy Slim,Star 69,343.547,135.62,0.265,Electronic
26645,Ludwig van Beethoven,Für Elise,180.32,135.62,0.264,Classical
26646,Sugarland,Stay,284.427,135.63,0.389,Country
26647,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act II: Ach! ich fühls, es ist verschwunden (Live)",273.733,135.63,0.0411,Classical
26648,Olivier Messiaen,"20 Regards sur l'enfant-Jésus: XIX. Je dors, mais mon coeur veille",660.4,135.64,0.0375,Classical
26649,Wolfgang Amadeus Mozart,"Sonata for 2 Pianos in D Major, K.448/375a: III. Allegro molto",376.267,135.66,0.43,Classical
26650,Igor Stravinsky,The Rite of Spring: Part Two: The Sacrifice: Sacrificial Dance (The Chosen One),275.18,135.66,0.349,Classical
26651,Bad English,When I See You Smile,257.44,135.67,0.33,Rock
26652,Noriyasu Takeuchi,カムフラージュ,323.716,135.68,0.181,Anime
26653,Johnny Lee,Pickin' Up Strangers,183.24,135.68,0.481,Country
26654,Fleetwood Mac,Go Your Own Way,218.4,135.68,0.823,Rock
26655,DJ Khaled,No Brainer,260,135.7,0.639,Hip-Hop
26656,Rubén Blades,Camaleón,253.693,135.71,0.922,Jazz
26657,Sik World,Mental Issues,209.907,135.71,0.341,Rap
26658,Jon Hopkins,Insides,278.04,135.72,0.207,Electronic
26659,Rascal Flatts,My Wish,248.28,135.72,0.471,Country
26660,Diana Krall,Just The Way You Are,300.52,135.73,0.456,Jazz
26661,Mike Shinoda,About You (feat. blackbear),206.182,135.74,0.555,Alternative
26662,The Neighbourhood,The Beach,255.133,135.74,0.105,Alternative
26663,Billie Holiday,He's Funny That Way,190.48,135.74,0.27,Blues
26664,The Neighbourhood,The Beach,255.133,135.74,0.105,Rock
26665,Ludwig van Beethoven,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": III. Allegro ma non troppo - Presto",490.4,135.74,0.158,Classical
26666,JPEGMAFIA,Puff Daddy,127.335,135.75,0.691,Alternative
26667,Paul Simon,Kodachrome,213.96,135.75,0.917,Rock
26668,JPEGMAFIA,Puff Daddy,127.335,135.75,0.691,Hip-Hop
26669,Weezer,The Good Life,257,135.76,0.683,Alternative
26670,Pearl Jam,Porch,210.52,135.76,0.17,Alternative
26671,Shania Twain,From This Moment On - Pop On-Tour Version,235.107,135.76,0.22,Country
26672,SiR,Dreaming of Me,216.5,135.76,0.312,Rap
26673,A$AP Rocky,Distorted Records,140.133,135.76,0.0815,Rap
26674,Weezer,The Good Life,257,135.76,0.683,Rock
26675,Johann Sebastian Bach,"Air on a G String (from Suite No.3, BWV 1068)",279.493,135.76,0.277,Classical
26676,A$AP Rocky,Distorted Records,140.133,135.76,0.0815,Hip-Hop
26677,SiR,Dreaming of Me,216.5,135.76,0.312,Hip-Hop
26678,The Hives,Hate To Say I Told You So,199.76,135.77,0.378,Alternative
26679,Johnnie Taylor,Just Because,259.467,135.77,0.226,Blues
26680,The Supremes,Baby Love,158.04,135.77,0.715,Rock
26681,Antonín Dvořák,"Symphony No. 9 in E Minor, Op. 95, B. 178 ""From the New World"": IV. Allegro con fuoco",657.267,135.77,0.163,Classical
26682,Sheena Ringo,幸福論,217.067,135.78,0.542,Anime
26683,Jóhann Jóhannsson,"Good Night, Day",238,135.78,0.0371,Classical
26684,Faith Hill,Wild One,165.013,135.79,0.689,Country
26685,Kenny Chesney,There Goes My Life,301.053,135.79,0.249,Country
26686,The Who,Substitute,227.267,135.79,0.751,Blues
26687,Jane's Addiction,I Would For You - 2006 Remastered Version,233.627,135.79,0.0998,Blues
26688,Frédéric Chopin,"Nocturnes, Op. 9: No. 1 in B-Flat Minor",306.867,135.79,0.0776,Classical
26689,Dinah Washington,Drinking Again,208.84,135.8,0.24,Jazz
26690,Little Big Town,Rocket Man,287.587,135.8,0.513,Country
26691,Whiskey Myers,Good Ole Days (feat. Brent Cobb),237.791,135.8,0.628,Country
26692,Rory Gallagher,A Million Miles Away,415.9,135.8,0.608,Blues
26693,The Stone Roses,Mersey Paradise - Remastered,166.8,135.81,0.847,Electronic
26694,Eagles Of Death Metal,"Blinded By The Light - From ""Super Troopers 2"" Soundtrack",276.013,135.81,0.416,Alternative
26695,Jelly Roll,Goodnight Shirley,174.627,135.81,0.406,Country
26696,Eagles Of Death Metal,"Blinded By The Light - From ""Super Troopers 2"" Soundtrack",276.013,135.81,0.416,Blues
26697,Death Cab for Cutie,A Lack Of Color,215.933,135.81,0.355,Rock
26698,Ayumi Hamasaki,HEAVEN,258.773,135.82,0.371,Anime
26699,Ahmad Jamal,Piano Solo 11,118.533,135.82,0.176,Jazz
26700,Jon Langston,Cigarettes and Me,232.273,135.82,0.525,Country
26701,Clint Black,Spend My Time,246.427,135.82,0.188,Country
26702,Shania Twain,From This Moment On,291.64,135.82,0.148,Country
26703,Ludwig van Beethoven,"Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": IV. Finale. Allegro molto (Live)",707.827,135.82,0.194,Classical
26704,EGOIST,Kono Sekai De Mitsuketamono,289.8,135.83,0.279,Anime
26705,James Bay,Peer Pressure (feat. Julia Michaels),176.88,135.83,0.42,Rock
26706,Kevin Gates,Believe In Me,202.735,135.83,0.642,Hip-Hop
26707,Dorothy Ashby,Nabu Corfa,230.867,135.84,0.736,Jazz
26708,MARINA,Soft To Be Strong,227.152,135.84,0.127,Alternative
26709,Night Riots,Contagious,216.077,135.84,0.351,Alternative
26710,Jon Pardi,Can't Turn You Down,203.88,135.84,0.515,Country
26711,Rascal Flatts,Let It Hurt,233.693,135.84,0.317,Country
26712,Eric Church,Mixed Drinks About Feelings,178.107,135.84,0.424,Rock
26713,Yella Beezy,Sinner's Prayer,211.892,135.84,0.409,Hip-Hop
26714,Mika Nakashima,Always,311.013,135.85,0.297,Anime
26715,Vince Guaraldi Trio,Happiness Is,220.6,135.85,0.237,Jazz
26716,Dustin Lynch,Hurricane,217.667,135.85,0.325,Country
26717,Jacob Bryant,Best Part of Me Is You,192.702,135.85,0.379,Country
26718,The White Stripes,Astro,162.333,135.85,0.525,Blues
26719,Bon Jovi,Never Say Goodbye,288.933,135.85,0.277,Rock
26720,Frédéric Chopin,"Polonaise-fantasie in A-Flat Major, Op. 61",753.173,135.85,0.0411,Classical
26721,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act II: Welche Wonne",173.84,135.86,0.537,Classical
26722,Franz Joseph Haydn,"[Lassan] Quartet, Op. 54/2",141.4,135.86,0.0474,Classical
26723,Luke Bryan,Scarecrows,216.733,135.87,0.515,Country
26724,Ali Farka Touré,Savane,463.267,135.87,0.509,Blues
26725,Jenny Lewis,Just One Of The Guys,231.827,135.88,0.367,Country
26726,The Outlaws,There Goes Another Love Song,184.36,135.88,0.754,Country
26727,Usher,Climax,232.907,135.88,0.333,Rap
26728,Queen,Keep Yourself Alive - Long Lost Retake / June 1975 / Remastered 2011,243.56,135.88,0.439,Rock
26729,Yusuf / Cat Stevens,Father And Son,221,135.88,0.453,Rock
26730,Johann Sebastian Bach,"Bach, JS: English Suite No. 1 in A Major, BWV 806: II. Allemande",237.747,135.88,0.229,Classical
26731,Usher,Climax,232.907,135.88,0.333,Hip-Hop
26732,Little Big Town,Stay,227.173,135.89,0.266,Country
26733,The Black Angels,Life Song,389.973,135.89,0.0794,Blues
26734,Malibu Ken,Dog Years,184.92,135.89,0.819,Hip-Hop
26735,Duckwrth,SOPRANO,166.907,135.9,0.21,Alternative
26736,Georg Philipp Telemann,"Flute Sonata in D Minor, TWV 42:d10: IV. Presto",112.213,135.9,0.691,Classical
26737,Plaid,CLOCK,264,135.91,0.339,Electronic
26738,Blockhead,Be Safe,204.706,135.91,0.283,Electronic
26739,Yoko Takahashi,夜明け生まれ来る少女,252.293,135.91,0.263,Anime
26740,Nao,Saturn (feat. Kwabs),290.333,135.91,0.236,Alternative
26741,Mike Ryan,The Rewrite,205.187,135.91,0.397,Country
26742,blackbear,Suckerz,183.933,135.91,0.569,Rap
26743,Arcangelo Corelli,"Sonata da chiesa a tre in G Major, Op. 3, No. 6: I. Vivace",123.84,135.91,0.563,Classical
26744,Teyana Taylor,Do Not Disturb,252.667,135.92,0.233,Alternative
26745,Foo Fighters,The Line,218.24,135.92,0.459,Alternative
26746,Teyana Taylor,Do Not Disturb,252.667,135.92,0.233,Rap
26747,The Crystals,Then He Kissed Me,158.853,135.92,0.626,Rock
26748,Blind Guardian,And Then There Was Silence - Remastered 2017,846.573,135.92,0.2,Classical
26749,Jason Aldean,Why,213.733,135.93,0.218,Country
26750,Big Boi,All Night,241.898,135.93,0.846,Rap
26751,Big Boi,All Night,241.898,135.93,0.846,Hip-Hop
26752,Hello Sleepwalkers,YAH YAH YAH,215.027,135.94,0.539,Anime
26753,Ezra Collective,Pure Shade,393.547,135.94,0.552,Jazz
26754,Pat Metheny Group,As It Is,460.76,135.94,0.394,Jazz
26755,Jordan Rager,Now That I Know Your Name,204.507,135.94,0.227,Country
26756,Jason Aldean,Burnin' It Down,219.16,135.94,0.64,Country
26757,Modest Mouse,Dashboard,246.173,135.94,0.96,Rock
26758,Dillon Francis,Say Less,204.699,135.95,0.646,Electronic
26759,AAA,Gotta Love Me,250.48,135.95,0.499,Anime
26760,Capcom Sound Team,牙琉 響也 〜LOVE LOVE GUILTY,98.68,135.95,0.474,Anime
26761,Annella,Married Man,209.11,135.95,0.503,Jazz
26762,Wayne Shorter,Footprints (Remastered),449.773,135.95,0.492,Jazz
26763,Kane Brown,Comeback,165.333,135.95,0.638,Country
26764,Eric Church,Like A Wrecking Ball,198.907,135.95,0.613,Country
26765,Rascal Flatts,Bless The Broken Road,226.68,135.95,0.384,Rock
26766,Eric Church,Like A Wrecking Ball,198.907,135.95,0.613,Rock
26767,Migos,Hannah Montana,212.712,135.95,0.593,Hip-Hop
26768,UMETORA,ANIMAる,181,135.96,0.679,Anime
26769,Kevin Penkin,Filo,161.293,135.96,0.494,Anime
26770,Warren Hill,September Morning,333.147,135.96,0.432,Jazz
26771,The Maccabees,Toothpaste Kisses,159.32,135.96,0.545,Alternative
26772,LANCO,So Long (I Do),179.827,135.96,0.557,Country
26773,Rascal Flatts,My Wish - 10th Anniversary,250.44,135.96,0.442,Country
26774,Eminem,Venom - Music From The Motion Picture,269.554,135.96,0.46,Rap
26775,Waka Flocka Flame,"OVA (feat. DJ Whoo Kid, Offset & Ca$h Out)",269.427,135.96,0.334,Rap
26776,Gunna,Dodge The Hate,155.251,135.96,0.274,Rap
26777,Kendrick Lamar,Poetic Justice,300.16,135.96,0.647,Rap
26778,Juicy J,All I Need (One Mo Drank),259.76,135.96,0.687,Rap
26779,Yelawolf,Best Friend,314.28,135.96,0.562,Rap
26780,Young Thug,Stoner,240,135.96,0.606,Rap
26781,Ray Charles,Drown In My Own Tears,198.453,135.96,0.513,Blues
26782,Mötley Crüe,Looks That Kill,249.013,135.96,0.731,Rock
26783,Giacomo Puccini,Gianni Schicchi: O mio babbino caro,153.653,135.96,0.0679,Classical
26784,Bazanji,23 Freestyle,99.706,135.96,0.241,Hip-Hop
26785,Revol,Dime,284.627,135.96,0.422,Hip-Hop
26786,Young Thug,Stoner,240,135.96,0.606,Hip-Hop
26787,Kendrick Lamar,Poetic Justice,300.16,135.96,0.647,Hip-Hop
26788,Capcom Sound Team,PUBIC ENEMY(汎用戦闘1),170.84,135.97,0.291,Anime
26789,Yumi Matsutoya,入江の午後3時,230.382,135.97,0.798,Anime
26790,fripSide,closest love,275.68,135.97,0.514,Anime
26791,Audrey Assad,Restless,295.065,135.97,0.203,Alternative
26792,Thousand Foot Krutch,Lifeline,218.454,135.97,0.559,Alternative
26793,Passion,In Christ Alone - Live,339.493,135.97,0.172,Alternative
26794,Logan Mize,Somebody to Thank,211.225,135.97,0.512,Country
26795,Dan + Shay,Keeping Score (feat. Kelly Clarkson),220.213,135.97,0.336,Country
26796,Adam Sanders,Thunder,214.053,135.97,0.11,Country
26797,Brad Paisley,Shattered Glass,225.813,135.97,0.342,Country
26798,Thousand Foot Krutch,Lifeline,218.454,135.97,0.559,Rap
26799,Thousand Foot Krutch,Lifeline,218.454,135.97,0.559,Rock
26800,Passion,In Christ Alone - Live,339.493,135.97,0.172,Rock
26801,WALK THE MOON,Press Restart,259.84,135.97,0.343,Rock
26802,Franz Schubert,"Nacht und Träume, D. 827",248.013,135.97,0.0342,Classical
26803,Young Dolph,I Think I Can Fly (feat. Snoop Dogg),250.32,135.97,0.27,Hip-Hop
26804,Wifisfuneral,Nauseous,183.529,135.97,0.652,Hip-Hop
26805,The Chemical Brothers,The Golden Path,287.44,135.98,0.551,Electronic
26806,TroyBoi,B.I.A,236.471,135.98,0.391,Electronic
26807,RL Grime,Grapes Alla Vodka - Salva Remix,312.353,135.98,0.211,Electronic
26808,LiSA,Tsuyogari Fanfare,302.44,135.98,0.646,Anime
26809,Nobuo Uematsu,"Giott, King of the Dwarves",57.373,135.98,0.872,Anime
26810,MARINA,Sex Yeah,226.56,135.98,0.526,Alternative
26811,Aaron Lewis,The Story Never Ends,286.987,135.98,0.218,Country
26812,The Avett Brothers,Pretty Girl at the Airport,298.733,135.98,0.307,Country
26813,Little Big Town,The Breaker,171.773,135.98,0.299,Country
26814,MadeinTYO,Too Quick,183.64,135.98,0.43,Rap
26815,John Mayer,Dreaming with a Broken Heart,245.747,135.98,0.157,Rock
26816,The Wombats,Give Me a Try,228.471,135.98,0.681,Rock
26817,MadeinTYO,Too Quick,183.64,135.98,0.43,Hip-Hop
26818,Alison Wonderland,High,174.775,135.99,0.114,Electronic
26819,Swarvy,Anti-Anxiety,181.776,135.99,0.374,Jazz
26820,The Church,Under the Milky Way,297.6,135.99,0.519,Alternative
26821,Hollywood Undead,Party By Myself,250.773,135.99,0.748,Alternative
26822,Tim McGraw,Felt Good On My Lips - Live Video Version,243.32,135.99,0.501,Country
26823,Aminé,Wedding Crashers,229.8,135.99,0.934,Rap
26824,Wiz Khalifa,Medicated - feat. Chevy Woods & Juicy J,331.013,135.99,0.958,Rap
26825,The Church,Under the Milky Way,297.6,135.99,0.519,Rock
26826,Richard Strauss,"Arabella, Op. 79, TrV 263, Act III: Ich gratuliere Ihnen, Herr Leutnant (Live)",286.467,135.99,0.236,Classical
26827,Franz Joseph Haydn,"Trumpet Concerto in E Flat, H.VIIe/1: 3. Finale. Allegro",278.76,135.99,0.411,Classical
26828,Wiz Khalifa,Medicated - feat. Chevy Woods & Juicy J,331.013,135.99,0.958,Hip-Hop
26829,Chief Keef,Hallelujah,182.453,135.99,0.753,Hip-Hop
26830,Smokepurpp,123,170,135.99,0.383,Hip-Hop
26831,Zeds Dead,Already Done,232.947,136,0.393,Electronic
26832,Boards of Canada,Reach For The Dead,287.404,136,0.0363,Electronic
26833,Hudson Mohawke,Thunder Bay,198.173,136,0.206,Electronic
26834,Kasabian,Ill Ray (The King),219.8,136,0.511,Electronic
26835,FLOW,World Symphony,205.747,136,0.455,Anime
26836,Masashi Sada,片恋,255.533,136,0.353,Anime
26837,Tim McGraw,Felt Good On My Lips,277.4,136,0.519,Country
26838,Josh Ward,Together,246.373,136,0.458,Country
26839,Famous Dex,PICK IT UP (feat. A$AP Rocky),191.252,136,0.287,Rap
26840,Lil Xan,Far,142.853,136,0.545,Rap
26841,Lil Wayne,Trippy,263.453,136,0.516,Rap
26842,Bazanji,Lights Go Down,185.294,136,0.1,Rap
26843,Rittz,For Real,211.82,136,0.464,Rap
26844,Logic,Contact,163.173,136,0.285,Rap
26845,Rick Ross,Hustlin',254.093,136,0.666,Rap
26846,Foo Fighters,Learn to Fly,235.293,136,0.537,Rock
26847,Fall Out Boy,Novocaine,226.867,136,0.518,Rock
26848,Nickelback,Lullaby,228.107,136,0.404,Rock
26849,Rick Ross,Hustlin',254.093,136,0.666,Hip-Hop
26850,Lil Xan,Far,142.853,136,0.545,Hip-Hop
26851,Bicep,Kites,386.358,136.01,0.388,Electronic
26852,Zeds Dead,Rumble in the Jungle,232.167,136.01,0.52,Electronic
26853,BT,Never Gonna Come Back Down,347.267,136.01,0.553,Electronic
26854,The Strokes,The End Has No End,185.435,136.01,0.552,Alternative
26855,Catfish and the Bottlemen,Tyrants,279.067,136.01,0.329,Alternative
26856,Curren$y,Plan of Attack,172.059,136.01,0.639,Alternative
26857,Sixx:A.M.,This Is Gonna Hurt,236.293,136.01,0.229,Alternative
26858,Chris Young,"Save Water, Drink Beer",165.773,136.01,0.646,Country
26859,Lil Pump,Smoke My Dope (feat. Smokepurpp),135.698,136.01,0.813,Rap
26860,The Strokes,The End Has No End,185.435,136.01,0.552,Rock
26861,Curren$y,Plan of Attack,172.059,136.01,0.639,Hip-Hop
26862,Aim,Linctus,306.04,136.02,0.667,Electronic
26863,Flosstradamus,Test Me,215.294,136.02,0.295,Electronic
26864,Yuki Hayashi,英雄的武闘戦闘曲,111.133,136.02,0.189,Anime
26865,Brian Simpson,Let's Get Close,272.773,136.02,0.603,Jazz
26866,Kiefer,Tubesocks,127.941,136.02,0.646,Jazz
26867,Brian Simpson,Never Without You (feat. Peter White),292.12,136.02,0.425,Jazz
26868,Demun Jones,Feeling Good,216.053,136.02,0.641,Country
26869,Walker McGuire,You Don't Even Know,189.413,136.02,0.702,Country
26870,Drake,Summer Games,247.893,136.02,0.134,Rap
26871,Three 6 Mafia,Sippin On Some Syrup (feat. UGK (Underground Kingz) & Project Pat),261.973,136.02,0.892,Rap
26872,Drake,Diamonds Dancing,314.632,136.02,0.166,Rap
26873,Santana,Incident at Neshabur,297.507,136.02,0.494,Blues
26874,Quaker City Night Hawks,Something to Burn,189.507,136.02,0.576,Blues
26875,Black Pistol Fire,Level,200.737,136.02,0.398,Rock
26876,Two Door Cinema Club,This Is the Life,210.733,136.02,0.388,Rock
26877,The Holdup,Closet's All Black,226.324,136.02,0.903,Rock
26878,Lil Durk,Don't Talk To Me (feat. Gunna),176.321,136.02,0.284,Hip-Hop
26879,Drake,Diamonds Dancing,314.632,136.02,0.166,Hip-Hop
26880,Three 6 Mafia,Sippin On Some Syrup (feat. UGK (Underground Kingz) & Project Pat),261.973,136.02,0.892,Hip-Hop
26881,Flame,Start Over (feat. NF),196.013,136.02,0.447,Hip-Hop
26882,Massive Attack,Paradise Circus,297.775,136.03,0.297,Electronic
26883,New Order,Academic,354.867,136.03,0.721,Electronic
26884,Yasuharu Takanashi,"Yamiyo, Tsudoe!",110.067,136.03,0.174,Anime
